BillingPeriodStart,BillingPeriodEnd,ChargePeriodStart,ChargePeriodEnd,ChargeCategory,ChargeFrequency,BillingAccountId,BillingAccountName,SubAccountId,SubAccountName,ProviderName,PublisherName,ServiceName,ServiceCategory,RegionId,RegionName,AvailabilityZone,BilledCost,EffectiveCost,ListCost,BilledCurrency,PricingCategory,PricingQuantity,PricingUnit,ListUnitPrice,ContractedUnitPrice,ContractedCost,ResourceId,ResourceName,ResourceType,ConsumedQuantity,ConsumedUnit,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountCategory,CommitmentDiscountType,CommitmentDiscountQuantity,CommitmentDiscountUnit,CommitmentDiscountStatus,SkuId,SkuPriceId
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,Purchase,One-Time,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),,212000.0,0,212000.0,USD,Committed,1,Commitment,,,,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Commitment,,,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,,USD,,AWS-USEAST1-COMPUTE-PURCHASE,AWS-USEAST1-COMPUTE-PURCHASE-UPFRONT
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T00:00:00Z,2026-01-01T01:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000000,instance-0000,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T01:00:00Z,2026-01-01T02:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000001,instance-0001,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T02:00:00Z,2026-01-01T03:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000002,instance-0002,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T03:00:00Z,2026-01-01T04:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000003,instance-0003,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T04:00:00Z,2026-01-01T05:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000004,instance-0004,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T05:00:00Z,2026-01-01T06:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000005,instance-0005,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T06:00:00Z,2026-01-01T07:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000006,instance-0006,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T07:00:00Z,2026-01-01T08:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000007,instance-0007,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
2026-01-01T00:00:00Z,2026-02-01T00:00:00Z,2026-01-01T08:00:00Z,2026-01-01T09:00:00Z,Usage,Usage-Based,123456789012,AWS Production Account,987654321098,Development Team,Amazon Web Services,Amazon Web Services,Amazon Elastic Compute Cloud,Compute,us-east-1,US East (N. Virginia),us-east-1a,0,24.20,36.30,USD,Committed,1,Instance Hours,36.30,24.20,24.20,arn:aws:ec2:us-east-1:123456789012:instance/i-0abc00000008,instance-0008,AWS::EC2::Instance,1,Hours,arn:aws:savingsplans::123456789012:savingsplan/sp-abc123def456,EC2 Instance Savings Plan,Spend,Savings Plan,24.20,USD,Used,AWS-USEAST1-COMPUTE-USAGE,AWS-USEAST1-COMPUTE-USAGE-COMMITTED
